web-scraper-order,web-scraper-start-url,bag,bag-href,metin,tarih
"1549482811-1277","http://www.milliyet.com.tr/haberler/ibm?PAGE=8","ARAŞTIRMA VE PROJE YÖNETİCİSİ DR. YURDAER DOĞANATA:","http://www.milliyet.com.tr/arastirma-ve-proje-yoneticisi-dr-yurdaer-izmir-yerelhaber-154893/","IHA","19 Nisan 2014 - 11:44"
"1549463724-1040","http://www.milliyet.com.tr/haberler/ibm?PAGE=20","Robot doktor Watson göreve hazır","http://www.milliyet.com.tr/robot-doktor-watson-goreve-hazir-gundem-1440176/","Watson programı, adını ilk olarak geçen şubat ayında ABD’nin ünlü yarışma programı Jeopardy ile duyurmuştu. Yarışmada Watson, programın eski şampiyonları Ken Jennings ve Brad Rutter’a karşı yarışmış ve onları yenerek büyük ödülün sahibi olmuştu. IBM firması, geçen günlerde bir açıklama yaparak Watson’ın, doktorlara yardımcı olabilecek yeni bir versiyonunu ürettiğini açıkladı. Firma, yapay zekâyı tıbbi teşhisler yapabilecek şekilde geliştirerek bir yardım robotu tasarladı.
Doktorların yanında yer alacak Watson’lar, hastayı dinleyerek anlatılan semptomlardan mantıklı çıkarımlar yapacak ve hastalığı teşhis edecek. Bununla da kalmayan robot doktor, hafızasındaki bilgileri kullanarak hastaya tedavi yöntemleri ve ilaçlar önerebilecek. Watson’ın insanlara göre bir diğer avantajı da tüm dilleri kolaylıkla anlayarak yanıt verebilmesi.
Uzmanlar, süper bilgisayar Watson’ın gelecekte ses ve davranış taraması da yapabileceğini, böylece psikologların işini ellerinden alabileceğini söylüyor. Kamuoyunun bir kısmı gelişmeleri ilgi çekici bulurken, bir kısmı da yapay zekâya kesinlikle güvenilmemesi gerektiğini düşünüyor.","19.09.2011                    02:30                      | Son Güncelleme:18.09.2011-21:44"
"1549453313-929","http://www.milliyet.com.tr/haberler/ibm?PAGE=26","MADE IN TÜRKİYE","http://www.milliyet.com.tr/yazarlar/yaman-toruner/made-in-turkiye-1179406/","Nick Freeth’in “Made in America” isimli kitabı, Amerikan ekonomisinin icatlar, yenilikler ve markalar sayesinde ne büyük yol kat edebildiğini inceliyor. Bazılarının, içinde bulunduğumuz global kriz nedeniyle batacağını iddia ettikleri Amerikan ekonomisi ve Amerikan Doları, daha çok uzun süre çok güçlü olmaya devam edecek. Çünkü ABD, uzay-uçak-bilgisayar-silah-ilaç-sağlık sanayileri dahil birçok sanayiyi tek başına kontrol ediyor ve tam kontrol edemediği konularda da çok güçlü bir konumda bulunuyor. Uzayın ve büyük denizlerin kontrolünü de tek başına ABD yapıyor. Kıtalararası bölgelerde neredeyse sadece ABD savaşabiliyor. İstediği anda Dünyadaki tüm haberleşmeyi kontrol edebiliyor; büyük bir istihbarat ağına sahip.
Amerikan icadı mobil evler, ABD başkanlarınca oval ofis olarak bile kullanıldı. American Express 1850 yılında kuruldu; seyahat çeklerini 1882’de, kredi kartlarını 1958’de çıkardı. İpod, Barbie Bebek, Black &Decker iş aletleri, Boeing uçakları, Burger King, Cadillac, Ford, Chevrolet, Converse, eBay alışveriş sitesi, Google arama motoru, Harley-Davidson, Hoover, IBM, Levi’s, McDonalds, Marlboro, Mickey Mouse, Microsoft, Nike, Otis, Smith & Wesson, Wilson ve diğer yüzlerce çok iyi bilinen marka, Amerikalı. 1874’te piyasaya çıkan “dikenli tel” ilk yıl sadece 5000 kilo satılmıştı. A.G. Bell ilk telefonu 1876 yılında piyasaya sürdü. İlk cep telefonu da 1978 yılında aynı şirket tarafından icat edildi. İlk çamaşır makinesi 1937’de piyasada idi. 1886 yılında piyasaya çıkan Coca Cola, 1985’te uzayda içilen ilk meşrubat oldu. 
İlk Disneyland’in 1954’te California’da açıldığını biliyor musunuz? Edison’un ilk ampulü icat ettiği ve 1879’da piyasaya sürdüğü ev New Jersey’de. Edison, hayatı boyunca 1000’den fazla icadın patentini almıştı. Dönmedolap bile, 1893’te Amerikalı Ferris Jr. Tarafından icat edildi. 1970’lerde ülkemize girebilen formika 1912’de bir Westinghouse çalışanı tarafından icat edilmişti. 1937 yılında patenti alınan naylon çorap, ilk kez 1939 yılında New York Dünya Fuarında piyasaya sürüldü. İlk trafik lambaları 1920’de New York’ta kullanılmaya başlandığında elle kontrol ediliyordu. İlk su kayağı, 1922’de 85 yaşındaki R. Samuelson tarafından icat edildi.
1916 yılında piyasaya çıkarılan ilk buzdolabı Frigidaire, bir çok ülkede buzdolabına verilen isim oldu. Gillette markası da tıraş bıçaklarına verilen isim. Jeep markası, arazi araçlarının genel adı. Xerox fotokopi makineleri de öyle. 1958 yılında icat edilen ilk Frisbee oyuncağını 1976’da ben Türkiye’ye getirmiştim.","null"
"1549480998-1259","http://www.milliyet.com.tr/haberler/ibm?PAGE=9","Danimarka’dan dijital büyükelçi","http://www.milliyet.com.tr/danimarka-dan-dijital-buyukelci-dunya-2386688/","null","29.01.2017                    02:30                      | Son Güncelleme:28.01.2017-23:53"
"1549521148-1406","http://www.milliyet.com.tr/haberler/ibm?PAGE=1","Ekonomik ilişkiler sağlam zeminde","http://www.milliyet.com.tr/ekonomik-iliskiler-saglam-zeminde-ekonomi-2718607/","Ticaret Bakanı Ruhsar Pekcan, finansal temeli olmayan konjonktürel krizlerin, Türkiye ile ABD arasındaki ekonomik işbirliğinin önüne geçmesine müsaade edilmemesi gerektiğini belirterek, “Türkiye ve ABD arasında ekonomik bir sorun var gibi göstermek, her iki ülkenin üreticisine, tüketicisine ve ekonomisine zarar verecektir” ifadesini kullandı.","04.08.2018                    01:30                      | Son Güncelleme:04.08.2018-0:30"
"1549444467-850","http://www.milliyet.com.tr/haberler/ibm?PAGE=30","Microsoft Türkiye  Kempinski’ye ‘üs’leniyor","http://www.milliyet.com.tr/microsoft-turkiye--kempinski-ye--us-leniyor-ekonomi-987726/","Ortadoğu ve Afrika’da 79 ülke buradan yönetiliyor. Microsoft ikinci bir segmentasyon yaparak, Türkiye’yi merkezi olduğu bölge ülkelerinden farklı bir yapı içinde değerlendirmiş. Büyük gelişmekte olan ülkeler kesitinin içine almış. Bu grupta Brezilya, Rusya, Hindistan, Çin, Güney Afrika, Meksika gibi ülkeler var. Dahası, Türkiye, hemen hepsinin yazılım pazarı daha büyük olmasına karşın bu 7 ülkenin bulunduğu gruba da liderlik yapıyor. 
Microsoft Türkiye’yi bu konuma taşıyan unsurlardan birisi hızlı büyüme. Türkiye Genel Müdürü Çağlayan Arkan’ın verdiği bilgiye göre şirket, yalnızca Türkiye ortalamalarının değil, sektör ortalamalarının da üzerinde büyüyor. 
Microsoft Türkiye’de 300 kişi çalışıyor. Bölge merkezinde de 100 kişi var. Balmumcu’daki mevcut ofisine sığamaz olmuş. Önümüzdeki günlerde Levent’te yapımı tamamlanan Bellevue Residences by Kempinski’ye taşınacak. Böylece çok modern bir merkeze kavuşacak.
Arkan’la Türkiye bilişim pazarını ve Microsoft Türkiye’yi konuştuk:","07.09.2008                    00:00                      | Son Güncelleme:07.09.2008-0:05"
"1549521495-1409","http://www.milliyet.com.tr/haberler/ibm?PAGE=1","ABD şirketleriyle Beştepe’de zirve","http://www.milliyet.com.tr/abd-sirketleriyle-bestepe-de-zirve-siyaset-2744909/","Görüşmede Türkiye-ABD ilişkileri ile Türkiye’deki yatırımlar ele alınacak. Cumhurbaşkanlığı kaynaklarından edinilen bilgiye göre; Erdoğan, bugün Cumhurbaşkanlığı Külliyesi’nde ABD’li şirket yöneticileri ile bir araya gelecek. Kabulde bilişim, ilaç, kozmetik, gıda, giyim gibi sektörlerin aralarında olduğu otuzdan fazla şirket yöneticisi yer alacak.","19.09.2018                    01:30                      | Son Güncelleme:19.09.2018-0:46"
"1549488452-1342","http://www.milliyet.com.tr/haberler/ibm?PAGE=5","Fulbright doktorası kazanan Damla, Yaşar’ın gururu oldu","http://www.milliyet.com.tr/fulbright-doktorasi-kazanan-damla--ege-2457822/","Kızılay, endüstri mühendisliğinde en başarılı üniversiteler arasında yer alan Michigan Üniversitesi’nde, alanında birçok ödülün sahibi olan Prof. Dr. Pascal Van Hentenryck’le çalışacak.","27.05.2017  -              05:43 | Son Güncelleme:  27.05.2017-5:44"
"1549463864-1066","http://www.milliyet.com.tr/haberler/ibm?PAGE=18","Yabancı dil için ‘erken yaş’ şart","http://www.milliyet.com.tr/yabanci-dil-icin-erken-yas-sart/ege/haberdetay/24.02.2012/1507095/default.htm","","24.02.2012  -              02:30 | Son Güncelleme:  24.02.2012-2:30"
"1549463744-1045","http://www.milliyet.com.tr/haberler/ibm?PAGE=20","Kapılar açılıyor Tekno şov başlasın","http://www.milliyet.com.tr/kapilar-aciliyor-tekno-sov-baslasin-ekonomi-1447356/","İstanbul’da bugün başlayan Tüyap Fuar ve Kongre Merkezi’nde gerçekleştirilecek olan CeBIT Bilişim Eurasia Fuarı, 12’inci yılında ‘Fuar ve Zirve’yi bir araya getirerek eş zamanlı olarak ilk kez CeBIT Sinerji Zirvesi ile açılacak.
9 Ekim’de sona erecek fuarın açılışına Ulaştırma Bakanı Binali Yıldırım, Bilim, Sanayi ve Teknoloji Bakanı Nihat Ergün, Çevre ve Şehircilik Bakanı Erdoğan Bayraktar, Azerbaycan İletişim ve Bilgi Teknolojileri Bakanı Ali Abbasov, KKTC Ekonomi ve Enerji Bakanı Sunat Atun ve KKTC Bayındırlık ve Ulaştırma Bakanı Hamza Ersan Saner’in katılması bekleniyor.



Yenİ nesİl oto geliyor
CeBIT Bilişim Eurasia Fuar yetkilileri, CeBIT’in bu yıl farklı bir ivmeyle daha da büyüdüğünü belirterek, CeBIT Bilişim Eurasia 2011 Fuarı katılımcı ve ziyaretçi hedeflerini duyurdu. Yetkililer 16 ülkeden katılım olduğunu ve 67 ülkeden ziyaretçi beklendiğini söyledi.
Fuarda otomobil üreticilerinden Ford firması, otomobil kullanıcısının güvenliğini ve iletişimini  üst bir noktaya taşıdığı Ford SYNC teknolojisi ile internete bağlanmaktan, acil yardım çağrısında bulunmaya kadar özellikler sunan Ford SYNC teknolojisini, CeBIT Bilişim Eurasia Fuarı’ndaki Ford standında sergileyecek.


FUARDAN KISA KISA

Çinli Huawei mobilde ileri çözüme oynuyor


Çinli Huawei, 6-9 Ekim 2011 tarihleri arasında düzenlenecek bilgi ve iletişim teknolojileri fuarı CeBIT Bilişim Eurasia’da iş dünyasını yenilikçi çözümlerle tanıştıracak. Huawei, CeBIT’de ziyaretçilerine kurumsal iş çözümleri ürün portföyünü tanıtacak ve fuarın iletişim sponsoru olarak tüm konuklara kablosuz internet desteği verecek. Şirket İş Çözümler ile özellikle finans, eğitim, ulaşım ve enerji sektörlerine yönelik kurumsal ağ altyapısı, iletişim teknolojileri, veri merkezi ve bulut bilişim alanlarındaki yeni ürün ve çözümlerini sergileyecek.
Huawei, e-eğitim, e-sağlık ve uzaktan bankacılık işlemleri alanlarında etkin başarılara imza atıyor ve son teknolojiyi kullanarak, müşterilerinin işine değer katacak çözümler üretiyor.
Huawei, bulut bilişim alanındaki tecrübesiyle, bankalar, okullar, hastaneler ve holdingler gibi her türlü işletme için gelecek nesil veri merkezi inşa edebilme uzmanlığını elinde bulunduruyor ve geliştirdiği video konferans çözümleri ile global iş dünyasında mesafeleri ortadan kaldırmayı hedefliyor.



Bilişim fuarında bu yıl patent üssü kuruldu


Türk Patent Enstitüsü, farklı sektörlerden ulusal ve uluslararası firmaların bilişimde inovasyonla buluştuğu CeBIT Eurasia Bilişim Fuarı’nda bu yıl da yerini alıyor. Yeniliklerin tescil ile koruma altına alınması anlamına gelen sınai mülkiyet hakları konusunda hizmet veren tek yetkili kuruluş olan Türk Patent Enstitüsü, “sınai mülkiyet bilincini ve bilgisini ülke genelinde yaymak” misyonundan hareketle, geniş kitlelerle ve özellikle inovasyonun hayati önem taşıdığı iş dünyası ile karşılıklı etkileşime girebildiği fuarlara katılım sağlamayı sürdürüyor.
Türk Patent Enstitüsü (TPE) , CeBIT Eurasia Bilişim Fuarı’nda, son teknoloji ile geliştirdikleri ürün ve hizmetlerini tanıtmak üzere bir araya gelen bilişim dünyasının temsilcilerine, firmalarında inovasyonu ve sınai mülkiyeti öne çıkararak rekabet güçlerini daha da artırmaları ve firmalarını geleceğe taşımaları için destek vermek üzere hazır bulunacak. Kurum tescil işlemlerini, online başvuru sistemleriyle asgari zaman ve maliyetle gerçekleştirme imkanı sağlıyor.





Konutta akıllı teknoloji devri

Tüyap Beylikdüzü’nde düzenlenen CeBIT Bilişim Eurasia’ya, 1000 metrekarelik stantla katılan AKOS Projesi (Akıllı Kentler Otomasyon Sistemleri), bu yıl fuarda yeni geliştirilen 7 ayrı konsepti, uygulamalı olarak sergileyecek.
Sampaş’ın girişimi olan yeni projede, Aktif Telekom, Arşivist&Dizayn, Bilsag, Bimser, Cadcorp, Collecturk, DCL, Ega, etcBASE, G-tech, IBM, Infotech, LuckyEye, Mobiltim,Oracle, poI Media, Microsoft, Türk Telekom, TürkVas gibi dev markalar bulunuyor.


3 boyutlu foto zamanı başladı


Fotoğrafçılık ürün ve teknolojileri konusunda  iş yapan PackshotCreator ürünlerinin Türkiye distribütörü Mine Fotoğrafçılık ve Nisan Fotoğraf, Cebit Bilişim fuarında statik, 360 derece hareketli ve 3 boyutlu fotoğraf çekimi yapabilen teknoloji ve ekipmanları tanıtacak. Şirketlerin  broşür baskı ihtiyaçlarında kullanacakları standart yada internet sitelerinde kullanacakları, statik, hareketli ve 3 Boyutlu fotoğraf ihtiyaçları, PackshotCreator ürün yelpazesindeki farklı modeller ile giderilebilecek.","06.10.2011                    02:30                      | Son Güncelleme:05.10.2011-23:46"
"1549476759-1223","http://www.milliyet.com.tr/haberler/ibm?PAGE=11","“Baba modellerinin ellerinden tuttular”","http://www.milliyet.com.tr/-baba-modellerinin-ellerinden/pazar/haberdetay/21.02.2016/2197378/default.htm","Türkiye’de 5 bin 500 kadın farklı suçlardan dolayı cezaevinde. Yanlarında kalan 0-6 yaş arası çocuk sayısı ise 500. Bu çocuklar 6 yaşından sonra okula başlamak için dışarıya çıkıyorlar. İçeride geçen yıllar boyunca aldıkları eğitim iki ranza arasında, koğuştaki kadınların anlattıkları hikayelerden ibaret. Öyle ki uçakları kuş zanneden çocuklar olduğunu söylemişti Deniz Seki yaptığı bir konuşmada... Uçağı kuş sanacak kadar dünyayla kopuk olan, dünyayı tanımayan bu bebekler dışarı çıktıklarında daha önce hiç bilmedikleri bir hayata “merhaba” diyorlar. İçerideki koşullar çocuklar için ne uygun ne de yeterli.","21.02.2016  -              02:30 | Son Güncelleme:  21.02.2016-2:30"
"1549463883-1071","http://www.milliyet.com.tr/haberler/ibm?PAGE=18","Antakyalı Robin Hood","http://www.milliyet.com.tr/antakyali-robin-hood-ekonomi-1517520/","ABD’nin en eski ve dünyanın en ünlü üniversitelerinden biri olan Harvard, Antakyalı Melih Abdulhayoğlu’nun ABD’de kurduğu Comodo şirketinin antivirüs programı Firewall’ı, öğrencilerine tavsiye etti. Harvard Üniversitesi kendi internet sitesini korumak için kullandığı Comodo Firewall programını, ‘www.doylegroup.harvard.edu’ sitesinde öğrencilerine önerdi.
Melih Abdulhayoğlu’nun kurduğu Comodo yazılım şirketi, İngiltere, İtalya, Japonya, Hindistan, Romanya ve İsrail’de faaliyet gösteriyor. Abdulhayoğlu, Firewall adlı antivirüs programını şirketlere ücretli, kişilere ücretsiz kullandırıyor. Firewall antivirüs programı bugüne kadar 100 ülkede 25 milyon PC’ye yüklenmiş durumda.

İdealist yazılımcı
Kişisel internet kullanıcılarına bedava antivirüs programı sağlayan Comodo’nun programları her ay 1 milyon PC’ye indiriliyor. Abdulhayoğlu, antivirüs programını, şirketlere parayla sattıklarını, elde ettikleri gelir sayesinde kişisel bilgisayar kullanıcılarına bedava verdiklerini söylüyor.
ABD’DE 400’ün üstünde üniversitenin internet güvenliğini sağlayan Comodo, 30’dan fazla ürünle SSL’den son kullanıcıya kadar geniş müşteri potansiyeline hitap ediyor.
Comodo’nun referansları arasında; IBM, Xerox, Harvard, Stenford ve Michigan Universitesi, Chase bank gibi pek çok kuruluş yer alıyor.

NASA’yı da koruyor
Merkezi ABD’nin New Jersey eyaletinde olan Comodo, NASA’nın da korumasını yapıyor. Comodo ayrıca Apple’ın en önemli bulut teknolojisi ürünlerinden iCloud’u da koruyor.

İngiltere’de eğitim gördü
Comodo Yönetim Kurulu Başkanı Melih Abdulhayoğlu, 1968’de Antakya’da doğan ve ilk, orta, lise eğitimini de Antakya’da tamamlayan bir girişimci. İngiltere’de Bradford Üniversitesi Elektronik Mühendisliği’ni bitiren Abdulhayoğlu, 1988’de Comodo şirketini kurdu.

Silikon Vadisi’ne gitmedi
Endonezya’ya bağlı Comodo adasında yaşayan dev kertenkele türü olan Comodo ejderini şirketine isim olarak seçen Abdulhayoğlu, ‘Güvenilir internet ortamı’ sözünü slogan olarak kullanıyor. Şirketini New Jersey’de kuran Abdulhayoğlu, bunun sebebini ise teknoloji almak için Silikon Vadisi’ne gitme gereği duymadıkları ve New York’a yakın olmak şeklinde açıklıyor.


Çocukları iki isimli
Melih Abdulhayoğlu ve eşi Lesley Abdulhayoğlu’nun, üç çocukları var. Çocuklar hepsi ikişer isimli. Çocukların isimleri, Charles Memduh Abdulhayoğlu, Alexander Melih ve Seline Lesley.","20.03.2012                    02:30                      | Son Güncelleme:19.03.2012-22:50"
